W,Q2,eps,phi,cos_th,cs,dcs
2.175,2.6,0.6113,-0.1,-22.5,2.876,1.389
2.175,2.6,0.6113,-0.1,22.5,2.283,1.237
2.175,2.6,0.6113,-0.1,67.5,3.8,1.423
2.175,2.6,0.6113,-0.1,112.5,4.629,1.428
2.175,2.6,0.6113,-0.1,157.5,5.495,1.509
2.175,2.6,0.6113,0.1,-157.5,13.096,2.132
2.175,2.6,0.6113,0.1,-112.5,10.158,2.049
2.175,2.6,0.6113,0.1,-67.5,9.207,2.008
2.175,2.6,0.6113,0.1,-22.5,8.364,2.388
2.175,2.6,0.6113,0.1,22.5,6.893,2.165
2.175,2.6,0.6113,0.1,67.5,7.97,1.866
2.175,2.6,0.6113,0.1,112.5,13.995,2.412
2.175,2.6,0.6113,0.1,157.5,10.52,1.905
2.175,2.6,0.6113,0.3,-157.5,16.716,2.348
2.175,2.6,0.6113,0.3,-112.5,17.19,2.54
2.175,2.6,0.6113,0.3,-67.5,12.449,2.038
2.175,2.6,0.6113,0.3,-22.5,11.221,4.207
2.175,2.6,0.6113,0.3,22.5,12.943,4.523
2.175,2.6,0.6113,0.3,67.5,15.961,2.315
2.175,2.6,0.6113,0.3,112.5,14.694,2.344
2.175,2.6,0.6113,0.3,157.5,14.491,2.182
2.175,2.6,0.6113,0.5,-157.5,29.733,3.102
2.175,2.6,0.6113,0.5,-112.5,24.589,3.245
2.175,2.6,0.6113,0.5,-67.5,25.357,2.87
2.175,2.6,0.6113,0.5,-22.5,21.131,7.368
2.175,2.6,0.6113,0.5,22.5,26.475,8.262
2.175,2.6,0.6113,0.5,67.5,26.359,2.928
2.175,2.6,0.6113,0.5,112.5,30.645,3.632
2.175,2.6,0.6113,0.5,157.5,30.691,3.153
2.175,2.6,0.6113,0.675,-157.5,57.398,4.793
2.175,2.6,0.6113,0.675,-112.5,53.798,6.449
2.175,2.6,0.6113,0.675,-67.5,50.5,5.279
2.175,2.6,0.6113,0.675,-22.5,38.317,9.332
2.175,2.6,0.6113,0.675,22.5,54.1,11.128
2.175,2.6,0.6113,0.675,67.5,60.239,5.788
2.175,2.6,0.6113,0.675,112.5,42.146,5.691
2.175,2.6,0.6113,0.675,157.5,51.819,4.547
2.175,2.6,0.6113,0.825,-157.5,88.581,6.254
2.175,2.6,0.6113,0.825,-112.5,80.792,8.105
2.175,2.6,0.6113,0.825,-67.5,69.761,9.887
2.175,2.6,0.6113,0.825,-22.5,37.189,10.526
2.175,2.6,0.6113,0.825,22.5,40.696,11.019
2.175,2.6,0.6113,0.825,67.5,85.401,10.977
2.175,2.6,0.6113,0.825,112.5,74.663,7.784
2.175,2.6,0.6113,0.825,157.5,78.834,5.89
2.175,2.6,0.6113,0.95,-157.5,118.46,8.575
2.175,2.6,0.6113,0.95,-112.5,141.243,10.458
2.175,2.6,0.6113,0.95,-67.5,136.896,12.132
2.175,2.6,0.6113,0.95,-22.5,138.753,12.018
2.175,2.6,0.6113,0.95,22.5,124.618,11.365
2.175,2.6,0.6113,0.95,67.5,142.103,12.368
2.175,2.6,0.6113,0.95,112.5,141.388,10.464
2.175,2.6,0.6113,0.95,157.5,125.529,8.834
2.225,2.6,0.5833,-0.775,-157.5,0.531,0.852
2.225,2.6,0.5833,-0.775,-112.5,0.45,0.742
2.225,2.6,0.5833,-0.775,-67.5,0.595,1.044
2.225,2.6,0.5833,-0.775,-22.5,0.516,1.047
2.225,2.6,0.5833,-0.775,22.5,0.64,1.166
2.225,2.6,0.5833,-0.775,67.5,0.308,0.75
2.225,2.6,0.5833,-0.775,112.5,0.331,0.637
2.225,2.6,0.5833,-0.775,157.5,0.13,0.42
2.225,2.6,0.5833,-0.525,-157.5,0.554,0.569
2.225,2.6,0.5833,-0.525,-112.5,1.012,0.76
2.225,2.6,0.5833,-0.525,-67.5,1.507,1.101
2.225,2.6,0.5833,-0.525,-22.5,0.583,0.748
2.225,2.6,0.5833,-0.525,22.5,0.36,0.588
2.225,2.6,0.5833,-0.525,67.5,0.549,0.664
2.225,2.6,0.5833,-0.525,112.5,0.806,0.678
2.225,2.6,0.5833,-0.525,157.5,0.317,0.43
2.225,2.6,0.5833,-0.3,-157.5,4.986,1.508
2.225,2.6,0.5833,-0.3,-112.5,3.166,1.31
2.225,2.6,0.5833,-0.3,-67.5,2.304,1.276
2.225,2.6,0.5833,-0.3,-22.5,0.843,0.791
2.225,2.6,0.5833,-0.3,22.5,1.369,1.009
2.225,2.6,0.5833,-0.3,67.5,0.879,0.787
2.225,2.6,0.5833,-0.3,112.5,1.947,1.026
2.225,2.6,0.5833,-0.3,157.5,4.035,1.354
2.225,2.6,0.5833,-0.1,-157.5,4.566,1.428
2.225,2.6,0.5833,-0.1,-112.5,2.687,1.149
2.225,2.6,0.5833,-0.1,-67.5,2.842,1.302
2.225,2.6,0.5833,-0.1,-22.5,3.135,1.577
2.225,2.6,0.5833,-0.1,22.5,2.461,1.396
2.225,2.6,0.5833,-0.1,67.5,2.956,1.328
2.225,2.6,0.5833,-0.1,112.5,2.97,1.208
2.225,2.6,0.5833,-0.1,157.5,4.212,1.371
2.225,2.6,0.5833,0.1,-157.5,7.062,1.539
2.225,2.6,0.5833,0.1,-112.5,6.919,1.641
2.225,2.6,0.5833,0.1,-67.5,6.272,1.699
2.225,2.6,0.5833,0.1,-22.5,5.958,1.92
2.225,2.6,0.5833,0.1,22.5,5.248,1.801
2.225,2.6,0.5833,0.1,67.5,5.178,1.542
2.225,2.6,0.5833,0.1,112.5,8.09,1.777
2.225,2.6,0.5833,0.1,157.5,10.019,1.84
2.225,2.6,0.5833,0.3,-157.5,14.449,2.339
2.225,2.6,0.5833,0.3,-112.5,14.077,2.384
2.225,2.6,0.5833,0.3,-67.5,10.62,2.075
2.225,2.6,0.5833,0.3,-22.5,6.658,2.798
2.225,2.6,0.5833,0.3,22.5,10.051,3.445
2.225,2.6,0.5833,0.3,67.5,12.997,2.3
2.225,2.6,0.5833,0.3,112.5,17.367,2.653
2.225,2.6,0.5833,0.3,157.5,18.995,2.691
2.225,2.6,0.5833,0.5,-157.5,27.221,3.029
2.225,2.6,0.5833,0.5,-112.5,29.32,3.566
2.225,2.6,0.5833,0.5,-67.5,27.92,3.055
2.225,2.6,0.5833,0.5,-22.5,17.955,8.56
2.225,2.6,0.5833,0.5,22.5,21.599,9.402
2.225,2.6,0.5833,0.5,67.5,25.999,2.944
2.225,2.6,0.5833,0.5,112.5,31.754,3.715
2.225,2.6,0.5833,0.5,157.5,25.436,2.926
2.225,2.6,0.5833,0.675,-157.5,50.151,4.599
2.225,2.6,0.5833,0.675,-112.5,42.709,5.726
2.225,2.6,0.5833,0.675,-67.5,42.66,4.64
2.225,2.6,0.5833,0.675,-22.5,22.989,7.242
2.225,2.6,0.5833,0.675,22.5,12.687,5.365
2.225,2.6,0.5833,0.675,67.5,41.125,4.553
2.225,2.6,0.5833,0.675,112.5,35.808,5.234
2.225,2.6,0.5833,0.675,157.5,41.32,4.163
2.225,2.6,0.5833,0.825,-157.5,67.137,5.631
2.225,2.6,0.5833,0.825,-112.5,63.656,7.264
2.225,2.6,0.5833,0.825,-67.5,69.578,9.592
2.225,2.6,0.5833,0.825,-22.5,10.236,6.047
2.225,2.6,0.5833,0.825,22.5,38.63,11.822
2.225,2.6,0.5833,0.825,67.5,95.205,11.29
2.225,2.6,0.5833,0.825,112.5,76.983,8.005
2.225,2.6,0.5833,0.825,157.5,69.358,5.726
2.225,2.6,0.5833,0.95,-157.5,113.761,8.418
2.225,2.6,0.5833,0.95,-112.5,131.346,10.573
2.225,2.6,0.5833,0.95,-67.5,144.193,14.249
2.225,2.6,0.5833,0.95,-22.5,115.062,11.872
2.225,2.6,0.5833,0.95,22.5,100.523,11.074
2.225,2.6,0.5833,0.95,67.5,112.575,12.545
2.225,2.6,0.5833,0.95,112.5,126.926,10.389
2.225,2.6,0.5833,0.95,157.5,109.322,8.248
2.275,2.6,0.5516,-0.775,-157.5,0.92,0.859
2.275,2.6,0.5516,-0.775,-112.5,1.407,0.989
2.275,2.6,0.5516,-0.775,-67.5,1.134,1.044
2.275,2.6,0.5516,-0.775,-22.5,1.919,1.521
2.275,2.6,0.5516,-0.775,22.5,1.63,1.401
2.275,2.6,0.5516,-0.775,67.5,0.142,0.368
2.275,2.6,0.5516,-0.775,112.5,0.491,0.582
2.275,2.6,0.5516,-0.775,157.5,0.919,0.859
2.275,2.6,0.5516,-0.525,-157.5,0.236,0.468
2.275,2.6,0.5516,-0.525,-112.5,0.147,0.356
2.275,2.6,0.5516,-0.525,-67.5,0.624,0.848
2.275,2.6,0.5516,-0.525,-22.5,0.1,0.374
2.275,2.6,0.5516,-0.525,22.5,0.072,0.316
2.275,2.6,0.5516,-0.525,67.5,0.461,0.729
2.275,2.6,0.5516,-0.525,112.5,0.559,0.695
2.275,2.6,0.5516,-0.525,157.5,0.343,0.565
2.275,2.6,0.5516,-0.3,-157.5,1.392,0.779
2.275,2.6,0.5516,-0.3,-112.5,0.797,0.657
2.275,2.6,0.5516,-0.3,-67.5,0.511,0.611
2.275,2.6,0.5516,-0.3,-22.5,0.761,0.817
2.275,2.6,0.5516,-0.3,22.5,0.608,0.73
2.275,2.6,0.5516,-0.3,67.5,0.719,0.724
2.275,2.6,0.5516,-0.3,112.5,2.235,1.102
2.275,2.6,0.5516,-0.3,157.5,1.814,0.89
2.275,2.6,0.5516,-0.1,-157.5,2.964,1.18
2.275,2.6,0.5516,-0.1,-112.5,3.304,1.296
2.275,2.6,0.5516,-0.1,-67.5,1.402,0.976
2.275,2.6,0.5516,-0.1,-22.5,2.352,1.409
2.275,2.6,0.5516,-0.1,22.5,2.695,1.509
2.275,2.6,0.5516,-0.1,67.5,1.693,1.073
2.275,2.6,0.5516,-0.1,112.5,2.528,1.133
2.275,2.6,0.5516,-0.1,157.5,2.917,1.17
2.275,2.6,0.5516,0.1,-157.5,5.851,1.578
2.275,2.6,0.5516,0.1,-112.5,4.571,1.424
2.275,2.6,0.5516,0.1,-67.5,7.02,1.962
2.275,2.6,0.5516,0.1,-22.5,3.59,1.53
2.275,2.6,0.5516,0.1,22.5,5.323,1.866
2.275,2.6,0.5516,0.1,67.5,3.583,1.397
2.275,2.6,0.5516,0.1,112.5,4.708,1.446
2.275,2.6,0.5516,0.1,157.5,5.4,1.515
2.275,2.6,0.5516,0.3,-157.5,12.846,2.208
2.275,2.6,0.5516,0.3,-112.5,12.488,2.189
2.275,2.6,0.5516,0.3,-67.5,8.32,1.93
2.275,2.6,0.5516,0.3,-22.5,7.244,2.644
2.275,2.6,0.5516,0.3,22.5,7.228,2.641
2.275,2.6,0.5516,0.3,67.5,10.586,2.182
2.275,2.6,0.5516,0.3,112.5,10.751,2.029
2.275,2.6,0.5516,0.3,157.5,12.042,2.136
2.275,2.6,0.5516,0.5,-157.5,22.753,2.886
2.275,2.6,0.5516,0.5,-112.5,23.506,3.232
2.275,2.6,0.5516,0.5,-67.5,24.303,3.07
2.275,2.6,0.5516,0.5,-22.5,18.965,9.211
2.275,2.6,0.5516,0.5,22.5,13.95,7.885
2.275,2.6,0.5516,0.5,67.5,21.531,2.884
2.275,2.6,0.5516,0.5,112.5,20.881,3.042
2.275,2.6,0.5516,0.5,157.5,22.754,2.886
2.275,2.6,0.5516,0.675,-157.5,46.081,4.712
2.275,2.6,0.5516,0.675,-112.5,32.737,5.247
2.275,2.6,0.5516,0.675,-67.5,41.484,4.893
2.275,2.6,0.5516,0.675,-22.5,16.48,7.549
2.275,2.6,0.5516,0.675,22.5,21.38,8.609
2.275,2.6,0.5516,0.675,67.5,44.291,5.062
2.275,2.6,0.5516,0.675,112.5,43.211,6.046
2.275,2.6,0.5516,0.675,157.5,51.574,4.994
2.275,2.6,0.5516,0.825,-157.5,72.966,6.16
2.275,2.6,0.5516,0.825,-112.5,73.155,7.979
2.275,2.6,0.5516,0.825,-67.5,66.248,9.672
2.275,2.6,0.5516,0.825,-22.5,27.848,13.474
2.275,2.6,0.5516,0.825,22.5,52.45,18.586
2.275,2.6,0.5516,0.825,67.5,80.384,10.69
2.275,2.6,0.5516,0.825,112.5,60.346,7.232
2.275,2.6,0.5516,0.825,157.5,61.864,5.661
2.275,2.6,0.5516,0.95,-157.5,128.744,9.455
2.275,2.6,0.5516,0.95,-112.5,129.535,11.912
2.275,2.6,0.5516,0.95,-67.5,141.723,16.018
2.275,2.6,0.5516,0.95,-22.5,104.842,12.422
2.275,2.6,0.5516,0.95,22.5,80.378,10.842
2.275,2.6,0.5516,0.95,67.5,112.799,14.251
2.275,2.6,0.5516,0.95,112.5,135.437,12.187
2.275,2.6,0.5516,0.95,157.5,116.079,8.966
2.325,2.6,0.5195,-0.775,-157.5,0.587,0.642
2.325,2.6,0.5195,-0.775,-112.5,1.014,0.837
2.325,2.6,0.5195,-0.775,-67.5,0.378,0.563
2.325,2.6,0.5195,-0.775,-22.5,0.68,0.811
2.325,2.6,0.5195,-0.775,22.5,0.825,0.894
2.325,2.6,0.5195,-0.775,67.5,0.638,0.732
2.325,2.6,0.5195,-0.775,112.5,1.129,0.884
2.325,2.6,0.5195,-0.775,157.5,1.299,1.002
2.325,2.6,0.5195,-0.525,-157.5,0.455,0.755
2.325,2.6,0.5195,-0.525,-112.5,0.299,0.626
2.325,2.6,0.5195,-0.525,-67.5,0.394,0.78
2.325,2.6,0.5195,-0.525,-22.5,0.247,0.653
2.325,2.6,0.5195,-0.525,22.5,0.069,0.345
2.325,2.6,0.5195,-0.525,67.5,0.261,0.635
2.325,2.6,0.5195,-0.525,112.5,0.158,0.455
2.325,2.6,0.5195,-0.525,157.5,0.349,0.661
2.325,2.6,0.5195,-0.3,-157.5,1.017,0.733
2.325,2.6,0.5195,-0.3,-112.5,0.985,0.753
2.325,2.6,0.5195,-0.3,-67.5,0.51,0.654
2.325,2.6,0.5195,-0.3,-22.5,0.566,0.74
2.325,2.6,0.5195,-0.3,22.5,0.571,0.743
2.325,2.6,0.5195,-0.3,67.5,0.306,0.507
2.325,2.6,0.5195,-0.3,112.5,0.378,0.466
2.325,2.6,0.5195,-0.3,157.5,0.982,0.72
2.325,2.6,0.5195,-0.1,-157.5,1.98,1.247
2.325,2.6,0.5195,-0.1,-112.5,1.022,0.9
2.325,2.6,0.5195,-0.1,-67.5,1.064,0.995
2.325,2.6,0.5195,-0.1,-22.5,0.525,0.727
2.325,2.6,0.5195,-0.1,22.5,0.093,0.307
2.325,2.6,0.5195,-0.1,67.5,1.07,0.997
2.325,2.6,0.5195,-0.1,112.5,1.329,1.027
2.325,2.6,0.5195,-0.1,157.5,1.463,1.071
2.325,2.6,0.5195,0.1,-157.5,5.196,1.481
2.325,2.6,0.5195,0.1,-112.5,5.533,1.547
2.325,2.6,0.5195,0.1,-67.5,4.868,1.556
2.325,2.6,0.5195,0.1,-22.5,3.863,1.509
2.325,2.6,0.5195,0.1,22.5,3.378,1.41
2.325,2.6,0.5195,0.1,67.5,5.003,1.577
2.325,2.6,0.5195,0.1,112.5,5.226,1.503
2.325,2.6,0.5195,0.1,157.5,5.469,1.519
2.325,2.6,0.5195,0.3,-157.5,10.558,2.103
2.325,2.6,0.5195,0.3,-112.5,9.695,1.936
2.325,2.6,0.5195,0.3,-67.5,6.776,1.768
2.325,2.6,0.5195,0.3,-22.5,7.863,2.607
2.325,2.6,0.5195,0.3,22.5,4.654,2.001
2.325,2.6,0.5195,0.3,67.5,7.693,1.886
2.325,2.6,0.5195,0.3,112.5,11,2.064
2.325,2.6,0.5195,0.3,157.5,10.637,2.111
2.325,2.6,0.5195,0.5,-157.5,20.561,2.836
2.325,2.6,0.5195,0.5,-112.5,16.785,2.828
2.325,2.6,0.5195,0.5,-67.5,15.323,2.531
2.325,2.6,0.5195,0.5,-22.5,6.76,4.911
2.325,2.6,0.5195,0.5,22.5,16.669,7.744
2.325,2.6,0.5195,0.5,67.5,20.652,2.95
2.325,2.6,0.5195,0.5,112.5,22.175,3.261
2.325,2.6,0.5195,0.5,157.5,22.702,2.983
2.325,2.6,0.5195,0.675,-157.5,43.057,4.752
2.325,2.6,0.5195,0.675,-112.5,28.276,4.852
2.325,2.6,0.5195,0.675,-67.5,34.083,4.475
2.325,2.6,0.5195,0.675,-22.5,12.849,7.274
2.325,2.6,0.5195,0.675,22.5,8.432,5.885
2.325,2.6,0.5195,0.675,67.5,35.481,4.569
2.325,2.6,0.5195,0.675,112.5,37.198,5.582
2.325,2.6,0.5195,0.675,157.5,39.22,4.529
2.325,2.6,0.5195,0.825,-157.5,43.31,4.827
2.325,2.6,0.5195,0.825,-112.5,60.104,7.575
2.325,2.6,0.5195,0.825,-67.5,53.356,8.744
2.325,2.6,0.5195,0.825,-22.5,45.592,18.205
2.325,2.6,0.5195,0.825,22.5,88.424,25.576
2.325,2.6,0.5195,0.825,67.5,73.123,10.287
2.325,2.6,0.5195,0.825,112.5,41.589,6.282
2.325,2.6,0.5195,0.825,157.5,55.379,5.47
2.325,2.6,0.5195,0.95,-157.5,108.506,9.062
2.325,2.6,0.5195,0.95,-112.5,106.563,11.885
2.325,2.6,0.5195,0.95,-67.5,83.584,12.824
2.325,2.6,0.5195,0.95,-22.5,80.423,12.023
2.325,2.6,0.5195,0.95,22.5,87.281,12.535
2.325,2.6,0.5195,0.95,67.5,101.379,14.146
2.325,2.6,0.5195,0.95,112.5,117.355,12.483
2.325,2.6,0.5195,0.95,157.5,99.872,8.687
2.375,2.6,0.4817,-0.775,-157.5,0.59,0.816
2.375,2.6,0.4817,-0.775,-112.5,0.856,0.72
2.375,2.6,0.4817,-0.775,-67.5,1.107,0.885
2.375,2.6,0.4817,-0.775,-22.5,0.267,0.455
2.375,2.6,0.4817,-0.775,22.5,1.296,1.006
2.375,2.6,0.4817,-0.775,67.5,0.749,0.726
2.375,2.6,0.4817,-0.775,112.5,0.377,0.469
2.375,2.6,0.4817,-0.775,157.5,0.404,0.601
2.375,2.6,0.4817,-0.525,-157.5,0.377,0.676
2.375,2.6,0.4817,-0.525,-112.5,0.287,0.555
2.375,2.6,0.4817,-0.525,-67.5,0.198,0.471
2.375,2.6,0.4817,-0.525,-22.5,0.157,0.486
2.375,2.6,0.4817,-0.525,22.5,0.191,0.536
2.375,2.6,0.4817,-0.525,67.5,0.219,0.495
2.375,2.6,0.4817,-0.525,112.5,0.278,0.546
2.375,2.6,0.4817,-0.525,157.5,0.226,0.524
2.375,2.6,0.4817,-0.3,-157.5,0.956,0.911
2.375,2.6,0.4817,-0.3,-112.5,0.995,0.874
2.375,2.6,0.4817,-0.3,-67.5,0.707,0.835
2.375,2.6,0.4817,-0.3,-22.5,0.25,0.531
2.375,2.6,0.4817,-0.3,22.5,0.416,0.685
2.375,2.6,0.4817,-0.3,67.5,0.573,0.751
2.375,2.6,0.4817,-0.3,112.5,0.813,0.79
2.375,2.6,0.4817,-0.3,157.5,0.821,0.844
2.375,2.6,0.4817,-0.1,-157.5,2.951,1.301
2.375,2.6,0.4817,-0.1,-112.5,2.081,1.11
2.375,2.6,0.4817,-0.1,-67.5,3.201,1.497
2.375,2.6,0.4817,-0.1,-22.5,0.96,0.907
2.375,2.6,0.4817,-0.1,22.5,1.508,1.138
2.375,2.6,0.4817,-0.1,67.5,0.633,0.663
2.375,2.6,0.4817,-0.1,112.5,1.996,1.087
2.375,2.6,0.4817,-0.1,157.5,2.469,1.189
2.375,2.6,0.4817,0.1,-157.5,3.515,1.403
2.375,2.6,0.4817,0.1,-112.5,3.893,1.463
2.375,2.6,0.4817,0.1,-67.5,2.633,1.356
2.375,2.6,0.4817,0.1,-22.5,1.472,1.041
2.375,2.6,0.4817,0.1,22.5,1.448,1.033
2.375,2.6,0.4817,0.1,67.5,2.282,1.262
2.375,2.6,0.4817,0.1,112.5,3.109,1.307
2.375,2.6,0.4817,0.1,157.5,4.169,1.53
2.375,2.6,0.4817,0.3,-157.5,9.81,2.027
2.375,2.6,0.4817,0.3,-112.5,9.781,1.949
2.375,2.6,0.4817,0.3,-67.5,5.459,1.666
2.375,2.6,0.4817,0.3,-22.5,4.588,1.864
2.375,2.6,0.4817,0.3,22.5,4.94,1.935
2.375,2.6,0.4817,0.3,67.5,10.292,2.3
2.375,2.6,0.4817,0.3,112.5,7.78,1.735
2.375,2.6,0.4817,0.3,157.5,9.706,2.016
2.375,2.6,0.4817,0.5,-157.5,24.146,3.158
2.375,2.6,0.4817,0.5,-112.5,16.594,2.928
2.375,2.6,0.4817,0.5,-67.5,17.234,2.813
2.375,2.6,0.4817,0.5,-22.5,5.577,3.658
2.375,2.6,0.4817,0.5,22.5,2.667,2.526
2.375,2.6,0.4817,0.5,67.5,22.843,3.254
2.375,2.6,0.4817,0.5,112.5,17.608,3.018
2.375,2.6,0.4817,0.5,157.5,20.2,2.881
2.375,2.6,0.4817,0.675,-157.5,37.554,4.805
2.375,2.6,0.4817,0.675,-112.5,27.245,4.712
2.375,2.6,0.4817,0.675,-67.5,39.862,5.297
2.375,2.6,0.4817,0.675,-22.5,19.443,12.219
2.375,2.6,0.4817,0.675,22.5,42.17,18.104
2.375,2.6,0.4817,0.675,67.5,43.365,5.535
2.375,2.6,0.4817,0.675,112.5,40.115,5.745
2.375,2.6,0.4817,0.675,157.5,41.06,5.031
2.375,2.6,0.4817,0.825,-157.5,54.955,5.732
2.375,2.6,0.4817,0.825,-112.5,66.538,8.543
2.375,2.6,0.4817,0.825,-67.5,64.992,9.408
2.375,2.6,0.4817,0.825,-22.5,16.327,10.657
2.375,2.6,0.4817,0.825,22.5,52,19.134
2.375,2.6,0.4817,0.825,67.5,70.033,9.778
2.375,2.6,0.4817,0.825,112.5,74.806,9.071
2.375,2.6,0.4817,0.825,157.5,57.465,5.864
2.375,2.6,0.4817,0.95,-157.5,102.667,9.604
2.375,2.6,0.4817,0.95,-112.5,106.029,13.175
2.375,2.6,0.4817,0.95,-67.5,79.518,14.505
2.375,2.6,0.4817,0.95,-22.5,104.152,15.75
2.375,2.6,0.4817,0.95,22.5,83.299,14.054
2.375,2.6,0.4817,0.95,67.5,93.917,15.784
2.375,2.6,0.4817,0.95,112.5,94.458,12.426
2.375,2.6,0.4817,0.95,157.5,90.173,8.992
1.63,3.45,0.725,-157.5,-0.775,52.597,7.647
1.63,3.45,0.725,-112.5,-0.775,63.419,9.723
1.63,3.45,0.725,-67.5,-0.775,37.012,9.989
1.63,3.45,0.725,-22.5,-0.775,35.943,8.792
1.63,3.45,0.725,22.5,-0.775,48.223,10.225
1.63,3.45,0.725,67.5,-0.775,29.563,8.908
1.63,3.45,0.725,112.5,-0.775,22.785,5.762
1.63,3.45,0.725,157.5,-0.775,34.508,6.163
1.63,3.45,0.725,-157.5,-0.525,20.964,4.536
1.63,3.45,0.725,-112.5,-0.525,27.257,6.163
1.63,3.45,0.725,-67.5,-0.525,29.605,9.223
1.63,3.45,0.725,-22.5,-0.525,25.009,7.739
1.63,3.45,0.725,22.5,-0.525,40.407,9.882
1.63,3.45,0.725,67.5,-0.525,17.589,7.085
1.63,3.45,0.725,112.5,-0.525,28.079,6.257
1.63,3.45,0.725,157.5,-0.525,22.812,4.734
1.63,3.45,0.725,-157.5,-0.3,27.899,5.847
1.63,3.45,0.725,-112.5,-0.3,30.248,7.326
1.63,3.45,0.725,-67.5,-0.3,31.587,11.101
1.63,3.45,0.725,-22.5,-0.3,24.541,8.005
1.63,3.45,0.725,22.5,-0.3,17.459,6.739
1.63,3.45,0.725,67.5,-0.3,5.41,4.566
1.63,3.45,0.725,112.5,-0.3,23.121,6.395
1.63,3.45,0.725,157.5,-0.3,23.214,5.328
1.63,3.45,0.725,-157.5,-0.1,18.207,4.73
1.63,3.45,0.725,-112.5,-0.1,23.792,6.41
1.63,3.45,0.725,-67.5,-0.1,34.767,11.607
1.63,3.45,0.725,-22.5,-0.1,30.137,8.457
1.63,3.45,0.725,22.5,-0.1,25.701,7.802
1.63,3.45,0.725,67.5,-0.1,24.367,9.694
1.63,3.45,0.725,112.5,-0.1,26.709,6.795
1.63,3.45,0.725,157.5,-0.1,23.183,5.343
1.63,3.45,0.725,-157.5,0.1,19.032,5.035
1.63,3.45,0.725,-112.5,0.1,15.662,5.216
1.63,3.45,0.725,-67.5,0.1,17.546,8.337
1.63,3.45,0.725,-22.5,0.1,21.783,6.845
1.63,3.45,0.725,22.5,0.1,42,9.546
1.63,3.45,0.725,67.5,0.1,31.136,11.136
1.63,3.45,0.725,112.5,0.1,15.869,5.251
1.63,3.45,0.725,157.5,0.1,26.891,5.993
1.63,3.45,0.725,-157.5,0.3,30.052,6.074
1.63,3.45,0.725,-112.5,0.3,22.685,6.032
1.63,3.45,0.725,-67.5,0.3,41.264,11.824
1.63,3.45,0.725,-22.5,0.3,28.092,7.025
1.63,3.45,0.725,22.5,0.3,24.656,6.577
1.63,3.45,0.725,67.5,0.3,15.407,7.192
1.63,3.45,0.725,112.5,0.3,16.781,5.183
1.63,3.45,0.725,157.5,0.3,23.88,5.409
1.63,3.45,0.725,-157.5,0.5,28.122,6.323
1.63,3.45,0.725,-112.5,0.5,31.998,7.748
1.63,3.45,0.725,-67.5,0.5,37.767,11.693
1.63,3.45,0.725,-22.5,0.5,42.5,9.049
1.63,3.45,0.725,22.5,0.5,18.016,5.868
1.63,3.45,0.725,67.5,0.5,26.736,9.823
1.63,3.45,0.725,112.5,0.5,21.24,6.304
1.63,3.45,0.725,157.5,0.5,19.902,5.313
1.63,3.45,0.725,-157.5,0.675,23.823,6.875
1.63,3.45,0.725,-112.5,0.675,22.163,7.822
1.63,3.45,0.725,-67.5,0.675,41.653,14.271
1.63,3.45,0.725,-22.5,0.675,19.473,7.238
1.63,3.45,0.725,22.5,0.675,27.537,8.617
1.63,3.45,0.725,67.5,0.675,44.673,14.785
1.63,3.45,0.725,112.5,0.675,18.379,7.12
1.63,3.45,0.725,157.5,0.675,27.925,7.447
1.63,3.45,0.725,-157.5,0.825,20.79,6.555
1.63,3.45,0.725,-112.5,0.825,25.551,8.629
1.63,3.45,0.725,-67.5,0.825,32.099,11.54
1.63,3.45,0.725,-22.5,0.825,43.488,10.788
1.63,3.45,0.725,22.5,0.825,55.204,12.172
1.63,3.45,0.725,67.5,0.825,31.437,11.42
1.63,3.45,0.725,112.5,0.825,49.907,12.091
1.63,3.45,0.725,157.5,0.825,26.817,7.449
1.63,3.45,0.725,-157.5,0.95,30.391,11.845
1.63,3.45,0.725,-112.5,0.95,38.811,15.809
1.63,3.45,0.725,-67.5,0.95,33.515,16.173
1.63,3.45,0.725,-22.5,0.95,29.514,14.809
1.63,3.45,0.725,22.5,0.95,32.09,15.445
1.63,3.45,0.725,67.5,0.95,34.901,16.506
1.63,3.45,0.725,112.5,0.95,26.65,13.088
1.63,3.45,0.725,157.5,0.95,21.492,9.954
1.675,3.45,0.7114,-157.5,-0.775,32.1,4.481
1.675,3.45,0.7114,-112.5,-0.775,24.701,4.83
1.675,3.45,0.7114,-67.5,-0.775,29.958,7.162
1.675,3.45,0.7114,-22.5,-0.775,33.381,7.193
1.675,3.45,0.7114,22.5,-0.775,21.726,5.772
1.675,3.45,0.7114,67.5,-0.775,17.933,5.513
1.675,3.45,0.7114,112.5,-0.775,27.184,5.072
1.675,3.45,0.7114,157.5,-0.775,35.358,4.71
1.675,3.45,0.7114,-157.5,-0.525,17.11,3.046
1.675,3.45,0.7114,-112.5,-0.525,18.875,4.281
1.675,3.45,0.7114,-67.5,-0.525,36.552,7.018
1.675,3.45,0.7114,-22.5,-0.525,40.347,8.943
1.675,3.45,0.7114,22.5,-0.525,36.68,8.515
1.675,3.45,0.7114,67.5,-0.525,40.772,7.424
1.675,3.45,0.7114,112.5,-0.525,20.085,4.418
1.675,3.45,0.7114,157.5,-0.525,32.756,4.239
1.675,3.45,0.7114,-157.5,-0.3,26.418,4.015
