2.175	2.6	0.6113	0.675	9.095	1.69939	-1.29	2.40175	0.598	3.89463
2.175	2.6	0.6113	0.825	15.66	3.08223	-3.07	4.57412	-1.789	6.8442
2.175	2.6	0.6113	0.95	22.864	3.18361	0.807	3.79617	4.241	6.50994
2.225	2.6	0.5833	-0.775	2.173	0.465457	0.05	0.668026	0.284	1.14748
2.225	2.6	0.5833	-0.525	1.502	0.329857	0.376	0.456126	-0.448	0.781759
2.225	2.6	0.5833	-0.3	2.163	0.487416	-0.991	0.65337	-1.082	1.25142
2.225	2.6	0.5833	-0.1	2.203	0.520362	-0.207	0.784374	1.059	1.31186
2.225	2.6	0.5833	0.1	4.538	0.71113	0.818	0.977696	2.345	1.60562
2.225	2.6	0.5833	0.3	5.244	0.934776	-1.056	1.3915	0.229	2.27716
2.225	2.6	0.5833	0.5	5.921	1.27598	-1.031	2.1434	-0.111	3.35403
2.225	2.6	0.5833	0.675	8.139	1.55997	-2.41	2.347	-2.956	4.03983
