1.825   1.000   0.425   -0.25    66.16    3.23   -29.769     6.109     1.72    12.02
1.825   1.000   0.425    0.05    89.05    3.76   -29.373     7.128   -17.38    12.98
1.825   1.000   0.425    0.35   128.47    5.09   -51.195    10.409   -31.22    17.35
1.825   1.000   0.425    0.65   182.99    8.49   -16.518    19.120    -7.07    28.29
1.825   1.000   0.425    0.90   236.55   11.56   -21.284    23.391    38.30    35.30
1.875   1.000   0.365   -0.60    44.62    3.45   -20.718     7.495    -0.26    14.57
1.875   1.000   0.365   -0.25    52.51    3.22   -15.896     7.057    -0.73    13.90
1.875   1.000   0.365    0.05    77.32    3.53   -25.456     7.425   -29.03    14.53
1.875   1.000   0.365    0.35   107.78    4.47   -36.925     9.603   -47.62    17.98
1.875   1.000   0.365    0.65   135.15    8.86   -58.308    21.722   -58.30    32.71
1.875   1.000   0.365    0.90   196.46   15.79   -71.404    37.689     2.38    55.79
1.925   1.000   0.300   -0.60    31.57    3.15   -19.064     7.835    47.69    16.20
1.925   1.000   0.300   -0.25    35.93    2.89   -10.578     7.113     1.90    15.16
1.925   1.000   0.300    0.05    55.01    3.17   -17.338     7.382   -26.34    16.24
1.925   1.000   0.300    0.35    83.33    4.09   -28.157     9.221   -66.14    19.86
1.925   1.000   0.300    0.65   114.08    8.21   -60.825    22.274   -57.71    37.17
1.925   1.000   0.300    0.90   158.55   21.43   -54.730    59.397    27.40    85.18
1.975   1.000   0.231   -0.60    26.32    3.01   -12.629     8.655     7.04    20.39
1.975   1.000   0.231   -0.25    20.73    2.70   -14.948     7.934    26.02    18.53
1.975   1.000   0.231    0.05    37.43    3.01   -18.611     8.344   -25.47    20.02
1.975   1.000   0.231    0.35    68.17    4.33   -33.545    11.752   -64.20    28.80
1.975   1.000   0.231    0.65    97.75    8.44   -24.296    25.880   -38.95    50.33
1.975   1.000   0.231    0.90   185.67   44.81    67.840   141.619   220.14   196.49
