W,Q2,eps,phi,cos_th,cs,dcs
2.225,1.8,0.6791,-157.5,0.675,16.461,4.445
2.225,1.8,0.6791,-112.5,0.675,17.842,6.456
2.225,1.8,0.6791,-67.5,0.675,15.407,4.342
2.225,1.8,0.6791,-22.5,0.675,10.009,7.859
2.225,1.8,0.6791,22.5,0.675,11.151,8.296
2.225,1.8,0.6791,67.5,0.675,17.041,4.567
2.225,1.8,0.6791,112.5,0.675,17.311,6.359
2.225,1.8,0.6791,157.5,0.675,16.107,4.397
2.225,1.8,0.6791,-157.5,0.825,31.34,5.53
2.225,1.8,0.6791,-112.5,0.825,23.163,7.677
2.225,1.8,0.6791,-67.5,0.825,31.089,9.829
2.225,1.8,0.6791,-22.5,0.825,22.787,15.667
2.225,1.8,0.6791,22.5,0.825,26.524,16.909
2.225,1.8,0.6791,67.5,0.825,29.27,9.535
2.225,1.8,0.6791,112.5,0.825,16.013,6.379
2.225,1.8,0.6791,157.5,0.825,27.771,5.204
2.225,1.8,0.6791,-157.5,0.95,40.265,8.645
2.225,1.8,0.6791,-112.5,0.95,43.375,9.454
2.225,1.8,0.6791,-67.5,0.95,29.854,9.074
2.225,1.8,0.6791,-22.5,0.95,36.708,9.774
2.225,1.8,0.6791,22.5,0.95,38.801,10.05
2.225,1.8,0.6791,67.5,0.95,33.827,9.661
2.225,1.8,0.6791,112.5,0.95,36.06,8.616
2.225,1.8,0.6791,157.5,0.95,37.93,8.389
2.275,1.8,0.6516,-157.5,-0.775,5.166,1.842
2.275,1.8,0.6516,-112.5,-0.775,3.09,1.267
2.275,1.8,0.6516,-67.5,-0.775,2.29,1.298
2.275,1.8,0.6516,-22.5,-0.775,3.897,1.682
2.275,1.8,0.6516,22.5,-0.775,4.204,1.748
2.275,1.8,0.6516,67.5,-0.775,6.57,2.214
2.275,1.8,0.6516,112.5,-0.775,6.756,1.886
2.275,1.8,0.6516,157.5,-0.775,2.532,1.282
2.275,1.8,0.6516,-157.5,-0.525,4.552,1.414
2.275,1.8,0.6516,-112.5,-0.525,2.737,1.116
2.275,1.8,0.6516,-67.5,-0.525,3.932,1.527
2.275,1.8,0.6516,-22.5,-0.525,2.483,1.181
2.275,1.8,0.6516,22.5,-0.525,2.164,1.102
2.275,1.8,0.6516,67.5,-0.525,3.164,1.369
2.275,1.8,0.6516,112.5,-0.525,2.85,1.139
2.275,1.8,0.6516,157.5,-0.525,3.219,1.187
2.275,1.8,0.6516,-157.5,-0.3,3.643,1.716
2.275,1.8,0.6516,-112.5,-0.3,1.439,1.08
2.275,1.8,0.6516,-67.5,-0.3,3.113,1.796
2.275,1.8,0.6516,-22.5,-0.3,1.823,1.457
2.275,1.8,0.6516,22.5,-0.3,1.866,1.474
2.275,1.8,0.6516,67.5,-0.3,2.638,1.653
2.275,1.8,0.6516,112.5,-0.3,2.749,1.494
2.275,1.8,0.6516,157.5,-0.3,3.153,1.596
2.275,1.8,0.6516,-157.5,-0.1,2.763,1.626
2.275,1.8,0.6516,-112.5,-0.1,3.967,1.907
2.275,1.8,0.6516,-67.5,-0.1,2.021,1.554
2.275,1.8,0.6516,-22.5,-0.1,2.663,1.92
2.275,1.8,0.6516,22.5,-0.1,2.747,1.95
2.275,1.8,0.6516,67.5,-0.1,3.138,1.937
2.275,1.8,0.6516,112.5,-0.1,3.612,1.819
2.275,1.8,0.6516,157.5,-0.1,3.033,1.704
2.275,1.8,0.6516,-157.5,0.1,6.183,2.173
2.275,1.8,0.6516,-112.5,0.1,4.59,1.947
2.275,1.8,0.6516,-67.5,0.1,5.305,2.316
2.275,1.8,0.6516,-22.5,0.1,5.122,2.456
2.275,1.8,0.6516,22.5,0.1,5.41,2.525
2.275,1.8,0.6516,67.5,0.1,4.239,2.069
2.275,1.8,0.6516,112.5,0.1,4.111,1.842
2.275,1.8,0.6516,157.5,0.1,6.63,2.25
2.275,1.8,0.6516,-157.5,0.3,10.325,2.96
2.275,1.8,0.6516,-112.5,0.3,8.409,2.709
2.275,1.8,0.6516,-67.5,0.3,8.536,2.863
2.275,1.8,0.6516,-22.5,0.3,8.394,3.591
2.275,1.8,0.6516,22.5,0.3,5.538,2.915
2.275,1.8,0.6516,67.5,0.3,5.864,2.371
2.275,1.8,0.6516,112.5,0.3,8.265,2.686
2.275,1.8,0.6516,157.5,0.3,9.81,2.885
2.275,1.8,0.6516,-157.5,0.5,11.863,3.367
2.275,1.8,0.6516,-112.5,0.5,11.063,3.408
2.275,1.8,0.6516,-67.5,0.5,8.648,2.83
2.275,1.8,0.6516,-22.5,0.5,3.611,5.279
2.275,1.8,0.6516,22.5,0.5,7.569,7.646
2.275,1.8,0.6516,67.5,0.5,12.531,3.409
2.275,1.8,0.6516,112.5,0.5,10.718,3.354
2.275,1.8,0.6516,157.5,0.5,10.522,3.17
2.275,1.8,0.6516,-157.5,0.675,20.281,4.51
2.275,1.8,0.6516,-112.5,0.675,20.203,6.367
2.275,1.8,0.6516,-67.5,0.675,16.63,4.096
2.275,1.8,0.6516,-22.5,0.675,15.843,10.48
2.275,1.8,0.6516,22.5,0.675,8.722,7.77
2.275,1.8,0.6516,67.5,0.675,19.994,4.494
2.275,1.8,0.6516,112.5,0.675,18.826,6.145
2.275,1.8,0.6516,157.5,0.675,18.625,4.321
2.275,1.8,0.6516,-157.5,0.825,33.006,5.586
2.275,1.8,0.6516,-112.5,0.825,33.112,8.913
2.275,1.8,0.6516,-67.5,0.825,25.43,7.4
2.275,1.8,0.6516,-22.5,0.825,14.551,11.357
2.275,1.8,0.6516,22.5,0.825,24.395,14.721
2.275,1.8,0.6516,67.5,0.825,29.431,7.965
2.275,1.8,0.6516,112.5,0.825,29.318,8.384
2.275,1.8,0.6516,157.5,0.825,40.779,6.213
2.275,1.8,0.6516,-157.5,0.95,57.882,8.823
2.275,1.8,0.6516,-112.5,0.95,57.841,9.853
2.275,1.8,0.6516,-67.5,0.95,65.222,13.441
2.275,1.8,0.6516,-22.5,0.95,48.894,11.037
2.275,1.8,0.6516,22.5,0.95,57.19,11.946
2.275,1.8,0.6516,67.5,0.95,52.644,12.065
2.275,1.8,0.6516,112.5,0.95,55.266,9.629
2.275,1.8,0.6516,157.5,0.95,59.528,8.949
2.325,1.8,0.621,-157.5,-0.775,2.326,1.293
2.325,1.8,0.621,-112.5,-0.775,3.74,1.513
2.325,1.8,0.621,-67.5,-0.775,1.734,1.193
2.325,1.8,0.621,-22.5,-0.775,2.767,1.624
2.325,1.8,0.621,22.5,-0.775,2.903,1.664
2.325,1.8,0.621,67.5,-0.775,2.577,1.456
2.325,1.8,0.621,112.5,-0.775,2.332,1.192
2.325,1.8,0.621,157.5,-0.775,3.377,1.562
2.325,1.8,0.621,-157.5,-0.525,2.86,1.214
2.325,1.8,0.621,-112.5,-0.525,1.227,0.787
2.325,1.8,0.621,-67.5,-0.525,2.319,1.297
2.325,1.8,0.621,-22.5,-0.525,2.618,1.35
2.325,1.8,0.621,22.5,-0.525,2.693,1.369
2.325,1.8,0.621,67.5,-0.525,3.645,1.628
2.325,1.8,0.621,112.5,-0.525,1.643,0.911
2.325,1.8,0.621,157.5,-0.525,1.876,0.982
2.325,1.8,0.621,-157.5,-0.3,5.056,1.851
2.325,1.8,0.621,-112.5,-0.3,1.641,1.084
2.325,1.8,0.621,-67.5,-0.3,2.157,1.33
2.325,1.8,0.621,-22.5,-0.3,1.93,1.336
2.325,1.8,0.621,22.5,-0.3,2.336,1.471
2.325,1.8,0.621,67.5,-0.3,2.903,1.543
2.325,1.8,0.621,112.5,-0.3,2.988,1.464
2.325,1.8,0.621,157.5,-0.3,2.486,1.295
2.325,1.8,0.621,-157.5,-0.1,4.581,1.924
2.325,1.8,0.621,-112.5,-0.1,3.192,1.525
2.325,1.8,0.621,-67.5,-0.1,3.627,1.888
2.325,1.8,0.621,-22.5,-0.1,1.803,1.342
2.325,1.8,0.621,22.5,-0.1,2.869,1.694
2.325,1.8,0.621,67.5,-0.1,2.531,1.576
2.325,1.8,0.621,112.5,-0.1,2.98,1.473
2.325,1.8,0.621,157.5,-0.1,2.843,1.514
2.325,1.8,0.621,-157.5,0.1,3.705,1.681
2.325,1.8,0.621,-112.5,0.1,4.269,1.903
2.325,1.8,0.621,-67.5,0.1,1.848,1.4
2.325,1.8,0.621,-22.5,0.1,3.284,2.001
2.325,1.8,0.621,22.5,0.1,3.695,2.123
2.325,1.8,0.621,67.5,0.1,2.544,1.642
2.325,1.8,0.621,112.5,0.1,3.833,1.803
2.325,1.8,0.621,157.5,0.1,4.655,1.885
2.325,1.8,0.621,-157.5,0.3,9.069,2.844
2.325,1.8,0.621,-112.5,0.3,6.753,2.323
2.325,1.8,0.621,-67.5,0.3,5.73,2.404
2.325,1.8,0.621,-22.5,0.3,7.135,3.136
2.325,1.8,0.621,22.5,0.3,3.93,2.326
2.325,1.8,0.621,67.5,0.3,7.182,2.693
2.325,1.8,0.621,112.5,0.3,7.082,2.379
2.325,1.8,0.621,157.5,0.3,7.314,2.553
2.325,1.8,0.621,-157.5,0.5,10.443,3.068
2.325,1.8,0.621,-112.5,0.5,12.269,3.393
2.325,1.8,0.621,-67.5,0.5,13.515,3.619
2.325,1.8,0.621,-22.5,0.5,8.79,6.507
2.325,1.8,0.621,22.5,0.5,2.754,3.64
2.325,1.8,0.621,67.5,0.5,12.477,3.476
2.325,1.8,0.621,112.5,0.5,13.253,3.528
2.325,1.8,0.621,157.5,0.5,11.077,3.16
2.325,1.8,0.621,-157.5,0.675,18.728,4.446
2.325,1.8,0.621,-112.5,0.675,19.609,6.208
2.325,1.8,0.621,-67.5,0.675,24.24,5.165
2.325,1.8,0.621,-22.5,0.675,13.225,12.592
2.325,1.8,0.621,22.5,0.675,7.109,9.227
2.325,1.8,0.621,67.5,0.675,19.568,4.637
2.325,1.8,0.621,112.5,0.675,16.152,5.632
2.325,1.8,0.621,157.5,0.675,17.602,4.309
2.325,1.8,0.621,-157.5,0.825,40.629,6.008
2.325,1.8,0.621,-112.5,0.825,45.649,9.686
2.325,1.8,0.621,-67.5,0.825,38.46,8.332
2.325,1.8,0.621,-22.5,0.825,15.098,10.885
2.325,1.8,0.621,22.5,0.825,10.95,9.265
2.325,1.8,0.621,67.5,0.825,44.707,8.993
2.325,1.8,0.621,112.5,0.825,36.66,8.671
2.325,1.8,0.621,157.5,0.825,38.171,5.822
2.325,1.8,0.621,-157.5,0.95,56.206,8.757
2.325,1.8,0.621,-112.5,0.95,59.502,10.84
2.325,1.8,0.621,-67.5,0.95,63.844,15.308
2.325,1.8,0.621,-22.5,0.95,36.47,10.408
2.325,1.8,0.621,22.5,0.95,42.912,11.297
2.325,1.8,0.621,67.5,0.95,57.19,14.482
2.325,1.8,0.621,112.5,0.95,54.217,10.344
2.325,1.8,0.621,157.5,0.95,59.673,9.025
2.375,1.8,0.5907,-157.5,-0.775,1.357,0.941
2.375,1.8,0.5907,-112.5,-0.775,2.583,1.245
2.375,1.8,0.5907,-67.5,-0.775,1.298,0.996
2.375,1.8,0.5907,-22.5,-0.775,2.769,1.539
2.375,1.8,0.5907,22.5,-0.775,1.932,1.284
2.375,1.8,0.5907,67.5,-0.775,1.081,0.909
2.375,1.8,0.5907,112.5,-0.775,2.354,1.188
2.375,1.8,0.5907,157.5,-0.775,1.403,0.957
2.375,1.8,0.5907,-157.5,-0.525,2.689,1.259
2.375,1.8,0.5907,-112.5,-0.525,2.058,1.086
2.375,1.8,0.5907,-67.5,-0.525,2.148,1.221
2.375,1.8,0.5907,-22.5,-0.525,2.587,1.418
2.375,1.8,0.5907,22.5,-0.525,2.262,1.325
2.375,1.8,0.5907,67.5,-0.525,2.237,1.246
2.375,1.8,0.5907,112.5,-0.525,1.565,0.946
2.375,1.8,0.5907,157.5,-0.525,1.415,0.911
2.375,1.8,0.5907,-157.5,-0.3,1.929,1.305
2.375,1.8,0.5907,-112.5,-0.3,1.258,1.002
2.375,1.8,0.5907,-67.5,-0.3,1.6,1.263
2.375,1.8,0.5907,-22.5,-0.3,1.729,1.336
2.375,1.8,0.5907,22.5,-0.3,0.423,0.66
2.375,1.8,0.5907,67.5,-0.3,2.17,1.472
2.375,1.8,0.5907,112.5,-0.3,1.839,1.212
2.375,1.8,0.5907,157.5,-0.3,1.689,1.221
2.375,1.8,0.5907,-157.5,-0.1,1.673,1.336
2.375,1.8,0.5907,-112.5,-0.1,1.907,1.35
2.375,1.8,0.5907,-67.5,-0.1,2.066,1.648
2.375,1.8,0.5907,-22.5,-0.1,1.205,1.294
2.375,1.8,0.5907,22.5,-0.1,1.274,1.331
2.375,1.8,0.5907,67.5,-0.1,1.106,1.205
2.375,1.8,0.5907,112.5,-0.1,1.448,1.176
2.375,1.8,0.5907,157.5,-0.1,2.239,1.545
2.375,1.8,0.5907,-157.5,0.1,2.847,1.69
2.375,1.8,0.5907,-112.5,0.1,1.656,1.341
2.375,1.8,0.5907,-67.5,0.1,1.739,1.542
2.375,1.8,0.5907,-22.5,0.1,1.692,1.659
2.375,1.8,0.5907,22.5,0.1,1.594,1.61
2.375,1.8,0.5907,67.5,0.1,1.718,1.533
2.375,1.8,0.5907,112.5,0.1,2.487,1.644
2.375,1.8,0.5907,157.5,0.1,2.765,1.666
2.375,1.8,0.5907,-157.5,0.3,5.669,2.347
2.375,1.8,0.5907,-112.5,0.3,5.456,2.156
2.375,1.8,0.5907,-67.5,0.3,4.839,2.256
2.375,1.8,0.5907,-22.5,0.3,4.874,2.614
2.375,1.8,0.5907,22.5,0.3,2.965,2.038
2.375,1.8,0.5907,67.5,0.3,4.644,2.21
2.375,1.8,0.5907,112.5,0.3,5.072,2.079
2.375,1.8,0.5907,157.5,0.3,5.499,2.311
2.375,1.8,0.5907,-157.5,0.5,8.566,2.909
2.375,1.8,0.5907,-112.5,0.5,9.917,3.12
2.375,1.8,0.5907,-67.5,0.5,9.675,3.31
2.375,1.8,0.5907,-22.5,0.5,3.071,3.597
2.375,1.8,0.5907,22.5,0.5,2.687,3.365
2.375,1.8,0.5907,67.5,0.5,10.844,3.505
2.375,1.8,0.5907,112.5,0.5,9.999,3.133
2.375,1.8,0.5907,157.5,0.5,10.023,3.148
2.375,1.8,0.5907,-157.5,0.675,23.647,4.503
2.375,1.8,0.5907,-112.5,0.675,24.581,6.274
2.375,1.8,0.5907,-67.5,0.675,24.935,4.874
2.375,1.8,0.5907,-22.5,0.675,27.773,22.048
2.375,1.8,0.5907,22.5,0.675,11.782,14.343
2.375,1.8,0.5907,67.5,0.675,25.388,4.919
2.375,1.8,0.5907,112.5,0.675,20.331,5.702
2.375,1.8,0.5907,157.5,0.675,23.057,4.446
2.375,1.8,0.5907,-157.5,0.825,32.227,5.673
2.375,1.8,0.5907,-112.5,0.825,30.974,7.975
2.375,1.8,0.5907,-67.5,0.825,37.907,8.26
2.375,1.8,0.5907,-22.5,0.825,7.214,8.374
2.375,1.8,0.5907,22.5,0.825,31.681,17.597
2.375,1.8,0.5907,67.5,0.825,41.718,8.67
2.375,1.8,0.5907,112.5,0.825,32.549,8.176
2.375,1.8,0.5907,157.5,0.825,36.177,6.013
2.375,1.8,0.5907,-157.5,0.95,64.182,9.417
2.375,1.8,0.5907,-112.5,0.95,61.069,11.864
2.375,1.8,0.5907,-67.5,0.95,51.418,14.769
2.375,1.8,0.5907,-22.5,0.95,39.855,12.021
2.375,1.8,0.5907,22.5,0.95,36.05,11.429
2.375,1.8,0.5907,67.5,0.95,44.107,13.671
2.375,1.8,0.5907,112.5,0.95,54.478,11.201
2.375,1.8,0.5907,157.5,0.95,48.399,8.169
2.425,1.8,0.5588,-157.5,-0.775,0.606,0.611
2.425,1.8,0.5588,-112.5,-0.775,4.293,1.385
2.425,1.8,0.5588,-67.5,-0.775,2.23,1.114
2.425,1.8,0.5588,-22.5,-0.775,1.467,0.957
2.425,1.8,0.5588,22.5,-0.775,3.513,1.489
2.425,1.8,0.5588,67.5,-0.775,4.853,1.655
2.425,1.8,0.5588,112.5,-0.775,3.323,1.214
2.425,1.8,0.5588,157.5,-0.775,3.245,1.436
2.425,1.8,0.5588,-157.5,-0.525,3.613,1.186
2.425,1.8,0.5588,-112.5,-0.525,1.959,0.86
2.425,1.8,0.5588,-67.5,-0.525,2.421,1.039
2.425,1.8,0.5588,-22.5,-0.525,3.591,1.328
2.425,1.8,0.5588,22.5,-0.525,1.93,0.971
2.425,1.8,0.5588,67.5,-0.525,2.069,0.96
2.425,1.8,0.5588,112.5,-0.525,1.661,0.791
2.425,1.8,0.5588,157.5,-0.525,1.899,0.856
2.425,1.8,0.5588,-157.5,-0.3,2.678,1.239
2.425,1.8,0.5588,-112.5,-0.3,1.949,1.053
2.425,1.8,0.5588,-67.5,-0.3,1.695,1.088
2.425,1.8,0.5588,-22.5,-0.3,0.994,0.907
2.425,1.8,0.5588,22.5,-0.3,1.744,1.203
2.425,1.8,0.5588,67.5,-0.3,2.491,1.32
2.425,1.8,0.5588,112.5,-0.3,1.116,0.796
2.425,1.8,0.5588,157.5,-0.3,2.98,1.308
2.425,1.8,0.5588,-157.5,-0.1,2.701,1.508
2.425,1.8,0.5588,-112.5,-0.1,1.856,1.197
2.425,1.8,0.5588,-67.5,-0.1,1.295,1.151
2.425,1.8,0.5588,-22.5,-0.1,2.169,1.581
2.425,1.8,0.5588,22.5,-0.1,0.623,0.847
2.425,1.8,0.5588,67.5,-0.1,1.211,1.113
2.425,1.8,0.5588,112.5,-0.1,1.386,1.034
2.425,1.8,0.5588,157.5,-0.1,1.828,1.24
2.425,1.8,0.5588,-157.5,0.1,1.955,1.499
2.425,1.8,0.5588,-112.5,0.1,1.671,1.326
2.425,1.8,0.5588,-67.5,0.1,1.501,1.339
2.425,1.8,0.5588,-22.5,0.1,1.459,1.431
2.425,1.8,0.5588,22.5,0.1,0.908,1.129
2.425,1.8,0.5588,67.5,0.1,1.524,1.35
2.425,1.8,0.5588,112.5,0.1,2.088,1.482
2.425,1.8,0.5588,157.5,0.1,2.712,1.766
2.425,1.8,0.5588,-157.5,0.3,6.651,2.447
2.425,1.8,0.5588,-112.5,0.3,5.464,1.977
2.425,1.8,0.5588,-67.5,0.3,5.035,2.186
2.425,1.8,0.5588,-22.5,0.3,3.821,2.169
2.425,1.8,0.5588,22.5,0.3,4.829,2.439
2.425,1.8,0.5588,67.5,0.3,5.144,2.21
2.425,1.8,0.5588,112.5,0.3,5.93,2.06
2.425,1.8,0.5588,157.5,0.3,6.224,2.367
2.425,1.8,0.5588,-157.5,0.5,8.956,2.841
2.425,1.8,0.5588,-112.5,0.5,9.11,2.906
2.425,1.8,0.5588,-67.5,0.5,9.364,3.24
2.425,1.8,0.5588,-22.5,0.5,1.61,2.285
2.425,1.8,0.5588,22.5,0.5,3.934,3.573
2.425,1.8,0.5588,67.5,0.5,6.937,2.788
2.425,1.8,0.5588,112.5,0.5,8.57,2.819
2.425,1.8,0.5588,157.5,0.5,9.242,2.886
2.425,1.8,0.5588,-157.5,0.675,28.565,4.752
2.425,1.8,0.5588,-112.5,0.675,22.85,5.467
2.425,1.8,0.5588,-67.5,0.675,26.406,4.821
2.425,1.8,0.5588,-22.5,0.675,7.359,12.881
2.425,1.8,0.5588,22.5,0.675,7.315,12.842
2.425,1.8,0.5588,67.5,0.675,23.607,4.555
2.425,1.8,0.5588,112.5,0.675,19.293,5.019
2.425,1.8,0.5588,157.5,0.675,22.894,4.25
2.425,1.8,0.5588,-157.5,0.825,32.693,5.862
2.425,1.8,0.5588,-112.5,0.825,30.665,8.117
2.425,1.8,0.5588,-67.5,0.825,35.828,8.115
2.425,1.8,0.5588,-22.5,0.825,9.271,9.909
2.425,1.8,0.5588,22.5,0.825,19.964,14.559
2.425,1.8,0.5588,67.5,0.825,41.097,8.698
2.425,1.8,0.5588,112.5,0.825,24.974,7.32
2.425,1.8,0.5588,157.5,0.825,27.812,5.404
2.425,1.8,0.5588,-157.5,0.95,54.946,9.14
2.425,1.8,0.5588,-112.5,0.95,58.943,12.998
2.425,1.8,0.5588,-67.5,0.95,34.293,13.647
2.425,1.8,0.5588,-22.5,0.95,33.48,12.879
2.425,1.8,0.5588,22.5,0.95,33.647,12.911
2.425,1.8,0.5588,67.5,0.95,37.989,14.366
2.425,1.8,0.5588,112.5,0.95,57.223,12.806
2.425,1.8,0.5588,157.5,0.95,49.6,8.682
2.475,1.8,0.5289,-157.5,-0.775,2.132,1.168
2.475,1.8,0.5289,-112.5,-0.775,2.46,1.038
2.475,1.8,0.5289,-67.5,-0.775,3.075,1.229
2.475,1.8,0.5289,-22.5,-0.775,1.484,0.891
2.475,1.8,0.5289,22.5,-0.775,1.438,0.877
2.475,1.8,0.5289,67.5,-0.775,4.077,1.421
2.475,1.8,0.5289,112.5,-0.775,3.491,1.245
2.475,1.8,0.5289,157.5,-0.775,1.403,0.939
2.475,1.8,0.5289,-157.5,-0.525,1.151,0.692
2.475,1.8,0.5289,-112.5,-0.525,1.514,0.717
2.475,1.8,0.5289,-67.5,-0.525,2.086,0.964
2.475,1.8,0.5289,-22.5,-0.525,1.266,0.746
2.475,1.8,0.5289,22.5,-0.525,1.543,0.824
2.475,1.8,0.5289,67.5,-0.525,0.828,0.606
2.475,1.8,0.5289,112.5,-0.525,1.703,0.761
2.475,1.8,0.5289,157.5,-0.525,0.971,0.635
2.475,1.8,0.5289,-157.5,-0.3,2.002,1.163
2.475,1.8,0.5289,-112.5,-0.3,0.718,0.677
2.475,1.8,0.5289,-67.5,-0.3,1.115,0.922
2.475,1.8,0.5289,-22.5,-0.3,0.519,0.685
2.475,1.8,0.5289,22.5,-0.3,0.549,0.705
2.475,1.8,0.5289,67.5,-0.3,1.263,0.981
2.475,1.8,0.5289,112.5,-0.3,0.917,0.765
2.475,1.8,0.5289,157.5,-0.3,1.279,0.929
2.475,1.8,0.5289,-157.5,-0.1,0.874,1.132
2.475,1.8,0.5289,-112.5,-0.1,0.468,0.769
2.475,1.8,0.5289,-67.5,-0.1,0.526,0.944
2.475,1.8,0.5289,-22.5,-0.1,0.241,0.671
2.475,1.8,0.5289,22.5,-0.1,0.276,0.719
2.475,1.8,0.5289,67.5,-0.1,0.638,1.04
2.475,1.8,0.5289,112.5,-0.1,0.64,0.899
2.475,1.8,0.5289,157.5,-0.1,0.688,1.004
2.475,1.8,0.5289,-157.5,0.1,2.902,1.479
2.475,1.8,0.5289,-112.5,0.1,1.354,0.94
2.475,1.8,0.5289,-67.5,0.1,1.933,1.205
2.475,1.8,0.5289,-22.5,0.1,1.335,1.109
2.475,1.8,0.5289,22.5,0.1,0.989,0.954
2.475,1.8,0.5289,67.5,0.1,3.425,1.605
2.475,1.8,0.5289,112.5,0.1,2.197,1.197
2.475,1.8,0.5289,157.5,0.1,3.326,1.584
2.475,1.8,0.5289,-157.5,0.3,2.864,1.965
2.475,1.8,0.5289,-112.5,0.3,2.257,1.554
2.475,1.8,0.5289,-67.5,0.3,2.295,1.861
2.475,1.8,0.5289,-22.5,0.3,2.335,2.068
2.475,1.8,0.5289,22.5,0.3,1.486,1.649
2.475,1.8,0.5289,67.5,0.3,1.617,1.561
2.475,1.8,0.5289,112.5,0.3,1.634,1.322
2.475,1.8,0.5289,157.5,0.3,1.693,1.51
2.475,1.8,0.5289,-157.5,0.5,9.621,2.624
2.475,1.8,0.5289,-112.5,0.5,11.976,2.966
2.475,1.8,0.5289,-67.5,0.5,10.334,3.138
2.475,1.8,0.5289,-22.5,0.5,8.04,4.058
2.475,1.8,0.5289,22.5,0.5,5.317,3.298
2.475,1.8,0.5289,67.5,0.5,12.466,3.449
2.475,1.8,0.5289,112.5,0.5,8.411,2.483
2.475,1.8,0.5289,157.5,0.5,7.399,2.3
2.475,1.8,0.5289,-157.5,0.675,18.303,4.033
2.475,1.8,0.5289,-112.5,0.675,16.778,4.574
2.475,1.8,0.5289,-67.5,0.675,21.661,4.72
2.475,1.8,0.5289,-22.5,0.675,8.081,12.73
2.475,1.8,0.5289,22.5,0.675,4.836,9.844
2.475,1.8,0.5289,67.5,0.675,27.755,5.35
2.475,1.8,0.5289,112.5,0.675,22.881,5.349
2.475,1.8,0.5289,157.5,0.675,18.801,4.088
2.475,1.8,0.5289,-157.5,0.825,29.357,5.087
2.475,1.8,0.5289,-112.5,0.825,26.841,7.088
2.475,1.8,0.5289,-67.5,0.825,33.893,7.051
2.475,1.8,0.5289,-22.5,0.825,25.016,17.383
2.475,1.8,0.5289,22.5,0.825,5.509,8.14
2.475,1.8,0.5289,67.5,0.825,34.918,7.158
2.475,1.8,0.5289,112.5,0.825,31.63,7.699
2.475,1.8,0.5289,157.5,0.825,32.51,5.355
2.475,1.8,0.5289,-157.5,0.95,51.664,8.433
2.475,1.8,0.5289,-112.5,0.95,56.674,12.561
2.475,1.8,0.5289,-67.5,0.95,41.301,15.777
2.475,1.8,0.5289,-22.5,0.95,31.245,12.234
2.475,1.8,0.5289,22.5,0.95,29.221,11.829
2.475,1.8,0.5289,67.5,0.95,64.1,19.688
2.475,1.8,0.5289,112.5,0.95,66.832,13.648
2.475,1.8,0.5289,157.5,0.95,56.112,8.791
2.525,1.8,0.4983,-157.5,-0.775,1.489,0.878
2.525,1.8,0.4983,-112.5,-0.775,1.055,0.611
2.525,1.8,0.4983,-67.5,-0.775,3.69,1.251
2.525,1.8,0.4983,-22.5,-0.775,2.112,1.024
2.525,1.8,0.4983,22.5,-0.775,1.121,0.743
2.525,1.8,0.4983,67.5,-0.775,3.247,1.17
2.525,1.8,0.4983,112.5,-0.775,2.75,1.014
2.525,1.8,0.4983,157.5,-0.775,1.44,0.862
2.525,1.8,0.4983,-157.5,-0.525,1.524,0.761
2.525,1.8,0.4983,-112.5,-0.525,1.447,0.659
2.525,1.8,0.4983,-67.5,-0.525,1.705,0.784
2.525,1.8,0.4983,-22.5,-0.525,2.974,1.069
2.525,1.8,0.4983,22.5,-0.525,1.569,0.774
2.525,1.8,0.4983,67.5,-0.525,1.869,0.821
2.525,1.8,0.4983,112.5,-0.525,2.159,0.806
2.525,1.8,0.4983,157.5,-0.525,2.282,0.934
2.525,1.8,0.4983,-157.5,-0.3,0.24,0.53
2.525,1.8,0.4983,-112.5,-0.3,0.161,0.436
2.525,1.8,0.4983,-67.5,-0.3,0.125,0.446
2.525,1.8,0.4983,-22.5,-0.3,0.342,0.862
2.525,1.8,0.4983,22.5,-0.3,0.204,0.666
2.525,1.8,0.4983,67.5,-0.3,0.25,0.631
2.525,1.8,0.4983,112.5,-0.3,0.33,0.624
2.525,1.8,0.4983,157.5,-0.3,0.18,0.459
2.525,1.8,0.4983,-157.5,-0.1,1.362,1.029
2.525,1.8,0.4983,-112.5,-0.1,0.931,0.786
2.525,1.8,0.4983,-67.5,-0.1,0.864,0.872
2.525,1.8,0.4983,-22.5,-0.1,0.554,0.74
2.525,1.8,0.4983,22.5,-0.1,0.324,0.566
2.525,1.8,0.4983,67.5,-0.1,0.485,0.653
2.525,1.8,0.4983,112.5,-0.1,1.551,1.014
2.525,1.8,0.4983,157.5,-0.1,1.918,1.222
2.525,1.8,0.4983,-157.5,0.1,0.093,0.637
2.525,1.8,0.4983,-112.5,0.1,0.09,0.63
2.525,1.8,0.4983,-67.5,0.1,0.067,0.639
2.525,1.8,0.4983,-22.5,0.1,0.053,0.648
2.525,1.8,0.4983,22.5,0.1,0.08,0.797
2.525,1.8,0.4983,67.5,0.1,0.056,0.582
2.525,1.8,0.4983,112.5,0.1,0.103,0.673
2.525,1.8,0.4983,157.5,0.1,0.087,0.617
2.525,1.8,0.4983,-157.5,0.3,3.572,1.998
2.525,1.8,0.4983,-112.5,0.3,3.067,1.587
2.525,1.8,0.4983,-67.5,0.3,1.451,1.315
2.525,1.8,0.4983,-22.5,0.3,1.901,1.597
2.525,1.8,0.4983,22.5,0.3,1.1,1.215
